label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.000000,0.000000,0.197712,-0.075518,0.346163,-0.382949,0.374048,-0.750728,0.397796,-1.000000,0.262045,-0.741993,0.227101,-0.999931,0.207311,-0.734749,0.220420,-0.601889,0.128894,-0.759737,0.097318,-0.998331,0.100117,-0.651458,0.129409,-0.555498,0.005366,-0.745362,-0.031275,-0.944158,-0.010606,-0.613249,0.027467,-0.521289,-0.121460,-0.701492,-0.147791,-0.846525,-0.115324,-0.616207,-0.078425,-0.531764
A,0.000000,0.000000,0.197691,-0.078444,0.344907,-0.382316,0.371782,-0.751064,0.397951,-1.000000,0.261299,-0.736358,0.226995,-0.992053,0.210087,-0.728015,0.223469,-0.596653,0.129420,-0.753449,0.098912,-0.990846,0.102235,-0.646455,0.130829,-0.555858,0.006766,-0.739265,-0.028180,-0.937395,-0.008202,-0.608056,0.029149,-0.519453,-0.119491,-0.696562,-0.145924,-0.841391,-0.114022,-0.611940,-0.076313,-0.529367
A,0.000000,0.000000,0.195257,-0.074222,0.344190,-0.383226,0.373135,-0.753026,0.399531,-1.000000,0.258871,-0.738234,0.225136,-0.994767,0.208413,-0.726831,0.220591,-0.595854,0.127188,-0.754309,0.097584,-0.992324,0.101789,-0.645379,0.128864,-0.557349,0.004863,-0.739608,-0.029277,-0.937681,-0.008279,-0.606414,0.027575,-0.520392,-0.121086,-0.698195,-0.146233,-0.841346,-0.114793,-0.609806,-0.079962,-0.529969
A,0.000000,0.000000,0.195364,-0.078905,0.341393,-0.385186,0.368326,-0.752100,0.394321,-1.000000,0.256445,-0.740939,0.223714,-0.993495,0.206759,-0.726966,0.218450,-0.597948,0.126291,-0.757804,0.096766,-0.992423,0.100564,-0.647337,0.126244,-0.556752,0.004198,-0.742255,-0.030185,-0.936571,-0.009337,-0.607082,0.026137,-0.520491,-0.121946,-0.697168,-0.147917,-0.840827,-0.114849,-0.610499,-0.079033,-0.529947
A,0.000000,0.000000,0.195592,-0.078515,0.342421,-0.384153,0.369208,-0.751996,0.395745,-1.000000,0.257377,-0.743497,0.224630,-0.996270,0.207721,-0.728655,0.219290,-0.599884,0.126276,-0.759857,0.096979,-0.993881,0.100841,-0.646850,0.126315,-0.558003,0.003603,-0.743511,-0.030160,-0.939350,-0.009187,-0.608001,0.025279,-0.522383,-0.123346,-0.698249,-0.148580,-0.842580,-0.115024,-0.611861,-0.080093,-0.530989
A,0.000000,0.000000,0.195795,-0.074991,0.345334,-0.381154,0.372966,-0.749897,0.397994,-1.000000,0.259057,-0.743599,0.225673,-0.998548,0.208776,-0.729958,0.221133,-0.599805,0.127086,-0.759576,0.097487,-0.997440,0.101788,-0.648467,0.128720,-0.556219,0.003918,-0.744478,-0.030078,-0.942086,-0.008523,-0.609514,0.027657,-0.519803,-0.123078,-0.700728,-0.148145,-0.845255,-0.114142,-0.612539,-0.078177,-0.529839
A,0.000000,0.000000,0.194528,-0.071544,0.343764,-0.379929,0.372223,-0.749588,0.398433,-1.000000,0.258870,-0.743783,0.225238,-0.997383,0.207465,-0.728653,0.220557,-0.598571,0.127448,-0.761531,0.097980,-0.998511,0.101295,-0.650283,0.128421,-0.556892,0.004007,-0.748102,-0.029863,-0.943156,-0.009037,-0.611002,0.027071,-0.520843,-0.122417,-0.705083,-0.147532,-0.847941,-0.114772,-0.614789,-0.078966,-0.531037
A,0.000000,0.000000,0.196533,-0.066882,0.347162,-0.381592,0.376844,-0.752076,0.402684,-1.000000,0.261708,-0.744323,0.227594,-0.996918,0.211026,-0.725320,0.224080,-0.594333,0.129542,-0.762347,0.100503,-0.999565,0.104219,-0.648248,0.129879,-0.554868,0.005937,-0.748613,-0.027559,-0.944331,-0.007065,-0.610092,0.027608,-0.521764,-0.121424,-0.707439,-0.143717,-0.849204,-0.113914,-0.615331,-0.082000,-0.535443
A,0.000000,0.000000,0.196621,-0.073257,0.346412,-0.378941,0.375422,-0.747410,0.399601,-0.999261,0.263177,-0.746009,0.228164,-0.995719,0.211385,-0.725704,0.224422,-0.596423,0.131116,-0.764291,0.101059,-1.000000,0.104076,-0.649577,0.131474,-0.556214,0.007307,-0.751103,-0.027128,-0.943515,-0.007075,-0.610004,0.029851,-0.520785,-0.120197,-0.708643,-0.143623,-0.848030,-0.112586,-0.614911,-0.078298,-0.532781
A,0.000000,0.000000,0.196949,-0.074544,0.346652,-0.380424,0.375128,-0.747497,0.400987,-0.999005,0.264486,-0.747913,0.229024,-0.999814,0.210665,-0.732461,0.223383,-0.599207,0.131064,-0.766060,0.099534,-1.000000,0.102154,-0.650309,0.129713,-0.552951,0.006639,-0.752700,-0.029328,-0.949368,-0.008562,-0.616068,0.028493,-0.522255,-0.121534,-0.707993,-0.146369,-0.853040,-0.113446,-0.618954,-0.076893,-0.532361
A,0.000000,0.000000,0.196107,-0.078387,0.346173,-0.381267,0.375155,-0.749066,0.402051,-1.000000,0.262036,-0.742601,0.227339,-0.997775,0.208357,-0.729640,0.221885,-0.601344,0.129688,-0.761143,0.097460,-0.996172,0.100801,-0.648107,0.130455,-0.559748,0.006323,-0.748435,-0.030457,-0.945279,-0.009759,-0.613934,0.029444,-0.527821,-0.120321,-0.706857,-0.147567,-0.848356,-0.114459,-0.615346,-0.076242,-0.531655
A,0.000000,0.000000,0.195009,-0.079621,0.343489,-0.383336,0.373310,-0.751259,0.399176,-1.000000,0.259333,-0.741751,0.224650,-0.995502,0.206673,-0.729618,0.220156,-0.601751,0.127847,-0.760622,0.096046,-0.994687,0.098836,-0.648708,0.127752,-0.560999,0.005115,-0.747207,-0.031222,-0.943216,-0.011132,-0.613902,0.027101,-0.527292,-0.121082,-0.703881,-0.148001,-0.847272,-0.115825,-0.617367,-0.078795,-0.533918
A,0.000000,0.000000,0.195372,-0.082367,0.341970,-0.384897,0.371767,-0.750311,0.397600,-1.000000,0.260250,-0.746664,0.225520,-0.997169,0.206678,-0.731165,0.219593,-0.605548,0.128510,-0.765974,0.097417,-0.997015,0.099084,-0.651130,0.127725,-0.565537,0.005032,-0.752052,-0.030447,-0.943706,-0.011392,-0.615098,0.026765,-0.531765,-0.121668,-0.707462,-0.147750,-0.847169,-0.116101,-0.618318,-0.078928,-0.537398
A,0.000000,0.000000,0.195097,-0.069573,0.344321,-0.381085,0.372579,-0.751892,0.399768,-1.000000,0.260825,-0.739306,0.225921,-0.995789,0.206543,-0.728074,0.220135,-0.598842,0.127296,-0.756845,0.095913,-0.993282,0.098139,-0.646221,0.127595,-0.557546,0.004200,-0.743654,-0.031505,-0.941277,-0.012391,-0.610486,0.025425,-0.523438,-0.121428,-0.701898,-0.147476,-0.844249,-0.117958,-0.613213,-0.082230,-0.532310
A,0.000000,0.000000,0.197386,-0.060732,0.348130,-0.379898,0.373459,-0.753871,0.398460,-1.000000,0.263952,-0.738158,0.224618,-0.990098,0.205373,-0.718341,0.221263,-0.592874,0.130420,-0.756185,0.095829,-0.986798,0.099182,-0.636492,0.131187,-0.553427,0.006644,-0.743276,-0.030239,-0.938295,-0.010965,-0.604892,0.029211,-0.522357,-0.119969,-0.703813,-0.144870,-0.836079,-0.116722,-0.602743,-0.081657,-0.529246
A,0.000000,0.000000,0.195087,-0.069953,0.343934,-0.384938,0.370020,-0.754042,0.396408,-1.000000,0.257967,-0.743345,0.219495,-0.989220,0.203490,-0.720228,0.218245,-0.592251,0.125317,-0.758899,0.091631,-0.985611,0.096584,-0.638395,0.128288,-0.553899,0.001646,-0.745069,-0.034538,-0.931791,-0.012679,-0.602804,0.028448,-0.520747,-0.123910,-0.703257,-0.147427,-0.832762,-0.117235,-0.601725,-0.081281,-0.526089
A,0.000000,0.000000,0.194919,-0.073869,0.343843,-0.385171,0.371557,-0.753575,0.395748,-1.000000,0.257785,-0.740360,0.222650,-0.992341,0.205740,-0.723382,0.218128,-0.594626,0.125674,-0.756299,0.094217,-0.987082,0.099186,-0.640587,0.127814,-0.555673,0.003059,-0.742307,-0.032562,-0.932607,-0.010783,-0.604866,0.027591,-0.523955,-0.122217,-0.700645,-0.146727,-0.832881,-0.114818,-0.603711,-0.079074,-0.529803
A,0.000000,0.000000,0.196964,-0.079782,0.344253,-0.385222,0.370772,-0.751660,0.392166,-1.000000,0.257957,-0.747403,0.224178,-0.998875,0.204952,-0.730078,0.217355,-0.605789,0.125259,-0.762420,0.093328,-0.993606,0.096536,-0.645639,0.125498,-0.563627,0.001167,-0.747334,-0.033214,-0.943077,-0.013237,-0.613611,0.024952,-0.532305,-0.126023,-0.703377,-0.148082,-0.842134,-0.116762,-0.612518,-0.081405,-0.535207
A,0.000000,0.000000,0.196828,-0.068614,0.347456,-0.378849,0.373511,-0.749448,0.395222,-1.000000,0.259252,-0.746798,0.221241,-0.995238,0.202291,-0.723838,0.218095,-0.600409,0.124938,-0.762465,0.089592,-0.989484,0.094929,-0.638160,0.130357,-0.559715,0.000939,-0.750084,-0.037624,-0.943871,-0.015994,-0.611853,0.028061,-0.532499,-0.126168,-0.711281,-0.151494,-0.838600,-0.121178,-0.606802,-0.082775,-0.535494
A,0.000000,0.000000,0.197056,-0.061549,0.346612,-0.379793,0.373409,-0.752218,0.395834,-1.000000,0.255626,-0.743160,0.221756,-0.995903,0.202257,-0.725561,0.215193,-0.598162,0.121234,-0.758164,0.091960,-0.994294,0.095767,-0.645047,0.125337,-0.555475,-0.002578,-0.744175,-0.036783,-0.939522,-0.015104,-0.610130,0.023841,-0.522521,-0.127650,-0.705458,-0.149777,-0.839466,-0.119543,-0.610268,-0.085298,-0.534375
A,0.000000,0.000000,0.194985,-0.070609,0.343403,-0.383672,0.369516,-0.749705,0.391972,-0.999076,0.255200,-0.749048,0.222202,-1.000000,0.203524,-0.731044,0.215880,-0.601508,0.121291,-0.762796,0.091204,-0.997395,0.095588,-0.649730,0.124139,-0.557675,-0.002239,-0.748305,-0.037130,-0.942662,-0.015256,-0.612623,0.022443,-0.523293,-0.127244,-0.705478,-0.150525,-0.840631,-0.118824,-0.609535,-0.083773,-0.529614
A,0.000000,0.000000,0.196013,-0.063902,0.345449,-0.383705,0.374081,-0.754497,0.399878,-1.000000,0.257475,-0.742972,0.223386,-0.994118,0.206275,-0.725364,0.218783,-0.595670,0.124382,-0.758212,0.094225,-0.991114,0.099653,-0.642043,0.127367,-0.550903,0.001361,-0.743873,-0.032546,-0.937742,-0.009839,-0.606236,0.027277,-0.516949,-0.123625,-0.703228,-0.145860,-0.837457,-0.113360,-0.603935,-0.078340,-0.525082
A,0.000000,0.000000,0.195675,-0.069842,0.345604,-0.385432,0.372946,-0.753119,0.396627,-1.000000,0.259734,-0.744574,0.225048,-0.997501,0.206773,-0.728660,0.218747,-0.598520,0.126217,-0.761306,0.094926,-0.994915,0.099021,-0.644707,0.128343,-0.554607,0.002656,-0.747698,-0.032256,-0.941391,-0.011319,-0.609628,0.027640,-0.522475,-0.122707,-0.706943,-0.146244,-0.841419,-0.114953,-0.607810,-0.079335,-0.529948
A,0.000000,0.000000,0.195109,-0.067418,0.345634,-0.385966,0.374263,-0.755931,0.402279,-1.000000,0.260808,-0.742133,0.225564,-0.994424,0.207571,-0.724897,0.220081,-0.595600,0.128012,-0.758871,0.096784,-0.989601,0.101351,-0.640918,0.130093,-0.552770,0.005094,-0.745230,-0.029545,-0.937826,-0.007989,-0.606132,0.030066,-0.521033,-0.120649,-0.705009,-0.144021,-0.839599,-0.112607,-0.606892,-0.077744,-0.529781
A,0.000000,0.000000,0.195366,-0.069855,0.345212,-0.385508,0.372870,-0.754491,0.399655,-1.000000,0.260325,-0.741383,0.226307,-0.992792,0.208383,-0.725293,0.220309,-0.594547,0.127798,-0.759122,0.097454,-0.991049,0.101582,-0.643496,0.130165,-0.552398,0.004957,-0.745368,-0.029499,-0.937070,-0.007656,-0.606735,0.030528,-0.520407,-0.120896,-0.703904,-0.144199,-0.838962,-0.112016,-0.608533,-0.076186,-0.530978
A,0.000000,0.000000,0.195086,-0.069959,0.344340,-0.383635,0.373225,-0.752033,0.398266,-1.000000,0.260039,-0.742377,0.227145,-0.994038,0.208046,-0.727571,0.219384,-0.595472,0.128421,-0.760181,0.098141,-0.992342,0.101439,-0.643889,0.128980,-0.551007,0.005328,-0.745926,-0.029785,-0.937688,-0.008703,-0.607019,0.028202,-0.519654,-0.120863,-0.703423,-0.144659,-0.838541,-0.112703,-0.607965,-0.077537,-0.530897
A,0.000000,0.000000,0.195326,-0.071136,0.344674,-0.383440,0.372925,-0.751640,0.398114,-1.000000,0.259738,-0.743260,0.228126,-0.998476,0.208140,-0.731354,0.219094,-0.601077,0.127481,-0.760874,0.098184,-0.994839,0.100476,-0.646878,0.127257,-0.555467,0.004071,-0.746188,-0.030109,-0.941579,-0.009872,-0.610091,0.026417,-0.522877,-0.122354,-0.703780,-0.145767,-0.843336,-0.114273,-0.611924,-0.080017,-0.533312
A,0.000000,0.000000,0.196535,-0.072445,0.345646,-0.384749,0.374402,-0.753603,0.399521,-1.000000,0.260902,-0.740109,0.227842,-0.995863,0.209466,-0.729513,0.220829,-0.598212,0.127982,-0.756640,0.098278,-0.991169,0.101560,-0.644788,0.128034,-0.553989,0.004398,-0.741790,-0.028973,-0.938929,-0.008881,-0.608354,0.026913,-0.520580,-0.121912,-0.699041,-0.145594,-0.841468,-0.114295,-0.611068,-0.079883,-0.531556
A,0.000000,0.000000,0.194264,-0.071803,0.342756,-0.385230,0.370917,-0.753478,0.394081,-1.000000,0.258439,-0.740351,0.223348,-0.992957,0.206139,-0.724138,0.218963,-0.597931,0.126080,-0.756230,0.094750,-0.988054,0.099316,-0.640523,0.127080,-0.557900,0.002802,-0.741544,-0.031137,-0.936118,-0.010759,-0.604864,0.025684,-0.523716,-0.123425,-0.699776,-0.147435,-0.838362,-0.116228,-0.607853,-0.081877,-0.532845
A,0.000000,0.000000,0.195378,-0.070401,0.342422,-0.383326,0.370941,-0.752523,0.395549,-1.000000,0.255602,-0.741125,0.223071,-0.996307,0.204882,-0.724844,0.217109,-0.601291,0.124157,-0.756433,0.094420,-0.988956,0.098113,-0.640394,0.125803,-0.564525,0.001337,-0.742213,-0.031206,-0.937668,-0.011993,-0.606271,0.024072,-0.530254,-0.124243,-0.701478,-0.147332,-0.838338,-0.117271,-0.608751,-0.083703,-0.536567
A,0.000000,0.000000,0.194865,-0.064742,0.346240,-0.380118,0.374618,-0.751342,0.399138,-1.000000,0.258173,-0.746062,0.225637,-0.998971,0.207888,-0.727898,0.218984,-0.597951,0.125910,-0.761780,0.096141,-0.995671,0.100213,-0.643394,0.128136,-0.554538,0.003094,-0.748013,-0.031450,-0.941247,-0.009855,-0.607143,0.027310,-0.520853,-0.123228,-0.707314,-0.146727,-0.842025,-0.115116,-0.609652,-0.079916,-0.532557
A,0.000000,0.000000,0.196222,-0.082002,0.343855,-0.388277,0.371756,-0.751096,0.394876,-1.000000,0.260899,-0.739065,0.227161,-0.993666,0.208744,-0.727784,0.221778,-0.597646,0.129573,-0.755970,0.098542,-0.992219,0.100938,-0.647951,0.130331,-0.556648,0.006781,-0.741902,-0.028860,-0.938339,-0.009478,-0.610733,0.029399,-0.523464,-0.119666,-0.699333,-0.144016,-0.840805,-0.113892,-0.611299,-0.077618,-0.531102
A,0.000000,0.000000,0.197094,-0.079177,0.345109,-0.383974,0.373555,-0.749922,0.396210,-1.000000,0.263767,-0.738738,0.232080,-0.994258,0.213210,-0.725656,0.225254,-0.598463,0.132258,-0.756827,0.102658,-0.992259,0.103335,-0.646442,0.131069,-0.561457,0.008593,-0.743385,-0.025278,-0.938994,-0.008271,-0.609178,0.028201,-0.527458,-0.119231,-0.702664,-0.141571,-0.840708,-0.112297,-0.612393,-0.078229,-0.537072
A,0.000000,0.000000,0.196356,-0.079342,0.345255,-0.386144,0.371735,-0.749869,0.396075,-1.000000,0.261132,-0.745599,0.226064,-0.996149,0.206154,-0.727115,0.219607,-0.598471,0.129820,-0.763216,0.098223,-0.991343,0.099575,-0.642893,0.131166,-0.558457,0.006112,-0.749932,-0.029533,-0.940461,-0.011071,-0.610033,0.029790,-0.528620,-0.121032,-0.708668,-0.145046,-0.839971,-0.114642,-0.610008,-0.077373,-0.536155
A,0.000000,0.000000,0.195152,-0.085201,0.342530,-0.390092,0.368371,-0.749800,0.387653,-1.000000,0.257552,-0.745698,0.221305,-0.995161,0.205217,-0.729167,0.220406,-0.601697,0.125852,-0.762508,0.092811,-0.990247,0.097938,-0.645186,0.129181,-0.559320,0.002238,-0.747412,-0.034296,-0.937191,-0.012524,-0.609096,0.028005,-0.526193,-0.123896,-0.701921,-0.150394,-0.836898,-0.117233,-0.607845,-0.078664,-0.529768
A,0.000000,0.000000,0.195194,-0.070265,0.343209,-0.382914,0.370082,-0.751572,0.391510,-1.000000,0.257974,-0.738185,0.226870,-0.996120,0.209526,-0.726680,0.220976,-0.598405,0.124985,-0.754424,0.096382,-0.990341,0.100716,-0.643297,0.126613,-0.559617,0.001408,-0.739838,-0.031382,-0.935524,-0.010452,-0.604996,0.024345,-0.523927,-0.124713,-0.698504,-0.148174,-0.839642,-0.116193,-0.609998,-0.082727,-0.533414
A,0.000000,0.000000,0.194913,-0.076554,0.343625,-0.381554,0.371757,-0.748091,0.392759,-1.000000,0.259859,-0.741541,0.227712,-0.996170,0.210132,-0.727338,0.222686,-0.600067,0.127805,-0.759181,0.098287,-0.992304,0.102107,-0.645298,0.129357,-0.560161,0.003958,-0.744740,-0.029647,-0.939961,-0.009195,-0.609574,0.027426,-0.525585,-0.123258,-0.702666,-0.146967,-0.842934,-0.114178,-0.612412,-0.078797,-0.533492
A,0.000000,0.000000,0.195634,-0.072343,0.346936,-0.381366,0.376313,-0.750671,0.398077,-1.000000,0.261180,-0.742619,0.229143,-0.999723,0.210881,-0.729361,0.222946,-0.600414,0.127981,-0.759318,0.098230,-0.994469,0.101820,-0.644565,0.129919,-0.556024,0.004062,-0.745293,-0.030089,-0.941974,-0.008698,-0.609544,0.028799,-0.522250,-0.122953,-0.704661,-0.146677,-0.842994,-0.114137,-0.610746,-0.077932,-0.530425
A,0.000000,0.000000,0.195581,-0.071783,0.346806,-0.381905,0.376186,-0.750010,0.398674,-1.000000,0.261164,-0.741013,0.229421,-0.999447,0.210477,-0.729052,0.222583,-0.598433,0.127873,-0.756968,0.098488,-0.992194,0.101994,-0.643205,0.130229,-0.555205,0.004283,-0.743223,-0.030083,-0.939177,-0.009129,-0.607658,0.028893,-0.521239,-0.122222,-0.702241,-0.147027,-0.841005,-0.114598,-0.609139,-0.077849,-0.529676
A,0.000000,0.000000,0.195234,-0.085729,0.343411,-0.386904,0.371324,-0.749938,0.392757,-1.000000,0.259642,-0.744351,0.225937,-0.995617,0.208415,-0.727711,0.221022,-0.600992,0.128553,-0.762718,0.097817,-0.994784,0.100576,-0.649791,0.128825,-0.563887,0.005368,-0.747859,-0.029328,-0.941388,-0.009706,-0.612089,0.027576,-0.527430,-0.121976,-0.703349,-0.146945,-0.841956,-0.114643,-0.612780,-0.078163,-0.533581
A,0.000000,0.000000,0.193816,-0.081485,0.342188,-0.385087,0.370720,-0.749766,0.391918,-1.000000,0.258580,-0.742365,0.224652,-0.994303,0.207152,-0.727063,0.219879,-0.600935,0.126863,-0.759477,0.096457,-0.991388,0.099701,-0.645985,0.127628,-0.560744,0.004000,-0.744892,-0.031136,-0.937628,-0.010802,-0.607748,0.026217,-0.524354,-0.122767,-0.701901,-0.147661,-0.839725,-0.115318,-0.609864,-0.079204,-0.531335
A,0.000000,0.000000,0.195086,-0.074817,0.343314,-0.385045,0.369310,-0.751469,0.388747,-1.000000,0.256912,-0.741759,0.222092,-0.994932,0.205295,-0.722707,0.219363,-0.596965,0.124961,-0.756669,0.093354,-0.989559,0.098195,-0.640830,0.128790,-0.559574,0.001569,-0.741647,-0.034515,-0.935424,-0.012871,-0.603786,0.027313,-0.523633,-0.124425,-0.700759,-0.150711,-0.833604,-0.118052,-0.603870,-0.080398,-0.529394
A,0.000000,0.000000,0.195347,-0.077063,0.344080,-0.386324,0.369558,-0.751695,0.389683,-1.000000,0.255126,-0.740876,0.221213,-0.994172,0.205207,-0.724993,0.217899,-0.596922,0.123705,-0.755408,0.092632,-0.988522,0.098206,-0.641160,0.126911,-0.553531,0.001190,-0.740260,-0.034293,-0.935358,-0.012664,-0.604173,0.025112,-0.518474,-0.124845,-0.698424,-0.150303,-0.834643,-0.118262,-0.604114,-0.082712,-0.525835
A,0.000000,0.000000,0.194395,-0.078844,0.342808,-0.383388,0.372077,-0.746499,0.389877,-0.997974,0.257196,-0.746198,0.225317,-1.000000,0.205830,-0.731980,0.216898,-0.604203,0.123417,-0.760759,0.093528,-0.994848,0.096482,-0.646630,0.125216,-0.560030,-0.000335,-0.747048,-0.036403,-0.939556,-0.015556,-0.610612,0.023527,-0.527313,-0.126096,-0.706379,-0.150859,-0.841317,-0.119217,-0.612535,-0.082503,-0.536077
A,0.000000,0.000000,0.194490,-0.077344,0.343023,-0.385178,0.371723,-0.751294,0.390943,-1.000000,0.256998,-0.740737,0.222359,-0.994437,0.205603,-0.727258,0.218561,-0.597457,0.124242,-0.756099,0.092467,-0.989552,0.097455,-0.642084,0.126744,-0.554616,0.001379,-0.743065,-0.034247,-0.937443,-0.012966,-0.607389,0.025327,-0.521307,-0.124577,-0.703640,-0.149426,-0.836727,-0.117773,-0.607703,-0.080815,-0.532316
A,0.000000,0.000000,0.194372,-0.073176,0.343582,-0.384423,0.369034,-0.750682,0.387817,-1.000000,0.256842,-0.742134,0.223362,-0.993207,0.207604,-0.722631,0.219617,-0.594041,0.125105,-0.756603,0.094768,-0.989158,0.100661,-0.640231,0.127753,-0.552710,0.003041,-0.741552,-0.033381,-0.934409,-0.010883,-0.602676,0.026138,-0.517891,-0.122447,-0.700317,-0.148129,-0.835043,-0.115769,-0.602019,-0.080661,-0.524497
A,0.000000,0.000000,0.193537,-0.070141,0.343293,-0.382788,0.369571,-0.751237,0.388789,-1.000000,0.256217,-0.743122,0.222583,-0.993859,0.206306,-0.723297,0.218791,-0.597148,0.124284,-0.757437,0.093930,-0.988370,0.100011,-0.637362,0.126985,-0.553189,0.002132,-0.742855,-0.034299,-0.935998,-0.011867,-0.602949,0.024508,-0.520565,-0.123547,-0.703419,-0.149177,-0.836635,-0.116802,-0.605238,-0.082373,-0.531988
A,0.000000,0.000000,0.193594,-0.067869,0.343583,-0.381982,0.370831,-0.752650,0.391837,-1.000000,0.255339,-0.740578,0.222142,-0.992440,0.205172,-0.721448,0.217566,-0.596529,0.123211,-0.754243,0.093174,-0.987602,0.098596,-0.636121,0.124741,-0.552994,0.000975,-0.739567,-0.033883,-0.936300,-0.012616,-0.601833,0.022101,-0.519706,-0.125107,-0.700191,-0.148758,-0.836132,-0.117628,-0.604053,-0.084732,-0.529751
A,0.000000,0.000000,0.192791,-0.070641,0.343743,-0.381593,0.372044,-0.751675,0.392573,-1.000000,0.254979,-0.744000,0.223496,-0.996206,0.204445,-0.725402,0.215574,-0.599872,0.122985,-0.759700,0.092815,-0.992615,0.096860,-0.640806,0.124383,-0.554986,-0.000089,-0.745275,-0.035765,-0.938935,-0.014715,-0.605434,0.022604,-0.521886,-0.126066,-0.705102,-0.150752,-0.837164,-0.119335,-0.605452,-0.084211,-0.531742
A,0.000000,0.000000,0.193687,-0.067432,0.343941,-0.381265,0.372848,-0.751830,0.391378,-1.000000,0.255494,-0.741633,0.222767,-0.995339,0.206626,-0.726262,0.217802,-0.598781,0.123960,-0.757147,0.092931,-0.990006,0.099447,-0.640197,0.126401,-0.555901,0.001492,-0.741612,-0.034455,-0.935394,-0.010824,-0.603758,0.025319,-0.521980,-0.124715,-0.700066,-0.149624,-0.834331,-0.116022,-0.603198,-0.080831,-0.528162
A,0.000000,0.000000,0.194031,-0.069544,0.344332,-0.379032,0.372631,-0.748829,0.393637,-0.999743,0.258363,-0.746317,0.226424,-1.000000,0.208127,-0.731721,0.218664,-0.601824,0.125854,-0.762844,0.095320,-0.997668,0.100353,-0.646432,0.128722,-0.555806,0.002761,-0.747520,-0.033926,-0.939380,-0.010268,-0.607004,0.028256,-0.520365,-0.123984,-0.704147,-0.149231,-0.837469,-0.114732,-0.604291,-0.077311,-0.525733
A,0.000000,0.000000,0.194275,-0.072562,0.342683,-0.380419,0.370930,-0.748501,0.390566,-1.000000,0.257856,-0.743221,0.224703,-0.993493,0.207893,-0.727699,0.220306,-0.600751,0.126812,-0.760064,0.095660,-0.991188,0.100219,-0.642864,0.128878,-0.555791,0.004118,-0.745621,-0.032159,-0.938369,-0.010449,-0.606377,0.027084,-0.522013,-0.122595,-0.703425,-0.148113,-0.836795,-0.115127,-0.607178,-0.078483,-0.532017
A,0.000000,0.000000,0.195293,-0.078083,0.343329,-0.382969,0.371405,-0.749350,0.390978,-1.000000,0.257772,-0.745100,0.224471,-0.996178,0.208217,-0.730026,0.220172,-0.602653,0.126106,-0.760538,0.095734,-0.993830,0.100825,-0.645117,0.128204,-0.556812,0.003296,-0.745647,-0.032407,-0.939421,-0.010062,-0.607596,0.026514,-0.521819,-0.123318,-0.702260,-0.148343,-0.837296,-0.114624,-0.607188,-0.078194,-0.530840
A,0.000000,0.000000,0.193702,-0.076952,0.342040,-0.384405,0.370944,-0.750557,0.392047,-1.000000,0.256453,-0.743236,0.223628,-0.996259,0.206519,-0.733191,0.219645,-0.603771,0.124609,-0.759458,0.094897,-0.991558,0.099024,-0.645082,0.127990,-0.555689,0.001459,-0.744324,-0.033831,-0.937139,-0.012098,-0.607999,0.026360,-0.521003,-0.124704,-0.700967,-0.149536,-0.836628,-0.116456,-0.608947,-0.078800,-0.531700
